ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
ORD,"Chicago, IL",IAH,"Houston, TX"
ORD,"Chicago, IL",CMH,"Columbus, OH"
ORD,"Chicago, IL",SLC,"Salt Lake City, UT"
ORD,"Chicago, IL",MDT,"Harrisburg, PA"
ORD,"Chicago, IL",COU,"Columbia, MO"
ORD,"Chicago, IL",TRI,"Bristol/Johnson City/Kingsport, TN"
ORD,"Chicago, IL",BWI,"Baltimore, MD"
ORD,"Chicago, IL",GSP,"Greer, SC"
ORD,"Chicago, IL",CID,"Cedar Rapids/Iowa City, IA"
ORD,"Chicago, IL",MKE,"Milwaukee, WI"
ORD,"Chicago, IL",MSN,"Madison, WI"
ORD,"Chicago, IL",MYR,"Myrtle Beach, SC"
ORD,"Chicago, IL",ORF,"Norfolk, VA"
ORD,"Chicago, IL",IND,"Indianapolis, IN"
ORD,"Chicago, IL",MKG,"Muskegon, MI"
ORD,"Chicago, IL",BHM,"Birmingham, AL"
ORD,"Chicago, IL",LEX,"Lexington, KY"
ORD,"Chicago, IL",BNA,"Nashville, TN"
ORD,"Chicago, IL",TUL,"Tulsa, OK"
ORD,"Chicago, IL",ATL,"Atlanta, GA"
ORD,"Chicago, IL",LAX,"Los Angeles, CA"
ORD,"Chicago, IL",HPN,"White Plains, NY"
ORD,"Chicago, IL",PHX,"Phoenix, AZ"
ORD,"Chicago, IL",ASE,"Aspen, CO"
ORD,"Chicago, IL",MCI,"Kansas City, MO"
ORD,"Chicago, IL",MHT,"Manchester, NH"
ORD,"Chicago, IL",RIC,"Richmond, VA"
ORD,"Chicago, IL",TVC,"Traverse City, MI"
ORD,"Chicago, IL",DSM,"Des Moines, IA"
ORD,"Chicago, IL",OKC,"Oklahoma City, OK"
ORD,"Chicago, IL",LIT,"Little Rock, AR"
ORD,"Chicago, IL",ALB,"Albany, NY"
ORD,"Chicago, IL",ILM,"Wilmington, NC"
ORD,"Chicago, IL",FWA,"Fort Wayne, IN"
ORD,"Chicago, IL",BUR,"Burbank, CA"
ORD,"Chicago, IL",CVG,"Cincinnati, OH"
ORD,"Chicago, IL",RIV,"Riverside, CA"
ORD,"Chicago, IL",SDF,"Louisville, KY"
ORD,"Chicago, IL",ONT,"Ontario, CA"
ORD,"Chicago, IL",PHL,"Philadelphia, PA"
ORD,"Chicago, IL",SDF,"Louisville, KY"
ORD,"Chicago, IL",SDF,"Louisville, KY"
ORD,"Chicago, IL",MBL,"Manistee/Ludington, MI"
ORD,"Chicago, IL",BRL,"Burlington, IA"
ORD,"Chicago, IL",UIN,"Quincy, IL"
ORD,"Chicago, IL",OAK,"Oakland, CA"
ORD,"Chicago, IL",MEM,"Memphis, TN"
ORD,"Chicago, IL",IND,"Indianapolis, IN"
ORD,"Chicago, IL",AFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",MEM,"Memphis, TN"
ORD,"Chicago, IL",IND,"Indianapolis, IN"
ORD,"Chicago, IL",GSO,"Greensboro/High Point, NC"
ORD,"Chicago, IL",MEM,"Memphis, TN"
ORD,"Chicago, IL",IND,"Indianapolis, IN"
ORD,"Chicago, IL",MEM,"Memphis, TN"
ORD,"Chicago, IL",IAH,"Houston, TX"
ORD,"Chicago, IL",MYR,"Myrtle Beach, SC"
ORD,"Chicago, IL",ATL,"Atlanta, GA"
ORD,"Chicago, IL",IAH,"Houston, TX"
ORD,"Chicago, IL",TPA,"Tampa, FL"
ORD,"Chicago, IL",LAS,"Las Vegas, NV"
ORD,"Chicago, IL",OAK,"Oakland, CA"
ORD,"Chicago, IL",MYR,"Myrtle Beach, SC"
ORD,"Chicago, IL",MSY,"New Orleans, LA"
ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",LAX,"Los Angeles, CA"
ORD,"Chicago, IL",RSW,"Fort Myers, FL"
ORD,"Chicago, IL",DTW,"Detroit, MI"
ORD,"Chicago, IL",MIA,"Miami, FL"
ORD,"Chicago, IL",FLL,"Fort Lauderdale, FL"
ORD,"Chicago, IL",MCO,"Orlando, FL"
ORD,"Chicago, IL",IAH,"Houston, TX"
ORD,"Chicago, IL",TPA,"Tampa, FL"
ORD,"Chicago, IL",LAS,"Las Vegas, NV"
ORD,"Chicago, IL",OAK,"Oakland, CA"
ORD,"Chicago, IL",MSY,"New Orleans, LA"
ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",LAX,"Los Angeles, CA"
ORD,"Chicago, IL",ATL,"Atlanta, GA"
ORD,"Chicago, IL",ANC,"Anchorage, AK"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",CLE,"Cleveland, OH"
ORD,"Chicago, IL",RAP,"Rapid City, SD"
ORD,"Chicago, IL",BUF,"Buffalo, NY"
ORD,"Chicago, IL",MIA,"Miami, FL"
ORD,"Chicago, IL",VPS,"Valparaiso, FL"
ORD,"Chicago, IL",ONT,"Ontario, CA"
ORD,"Chicago, IL",SAT,"San Antonio, TX"
ORD,"Chicago, IL",SMF,"Sacramento, CA"
ORD,"Chicago, IL",EWR,"Newark, NJ"
ORD,"Chicago, IL",TPA,"Tampa, FL"
ORD,"Chicago, IL",DEN,"Denver, CO"
ORD,"Chicago, IL",SLC,"Salt Lake City, UT"
ORD,"Chicago, IL",LAS,"Las Vegas, NV"
ORD,"Chicago, IL",FCA,"Kalispell, MT"
ORD,"Chicago, IL",SAN,"San Diego, CA"
ORD,"Chicago, IL",JAX,"Jacksonville, FL"
ORD,"Chicago, IL",BWI,"Baltimore, MD"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",SEA,"Seattle, WA"
ORD,"Chicago, IL",PDX,"Portland, OR"
ORD,"Chicago, IL",ABQ,"Albuquerque, NM"
ORD,"Chicago, IL",CLT,"Charlotte, NC"
ORD,"Chicago, IL",RDU,"Raleigh/Durham, NC"
ORD,"Chicago, IL",PHL,"Philadelphia, PA"
ORD,"Chicago, IL",PIT,"Pittsburgh, PA"
ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",BDL,"Hartford, CT"
ORD,"Chicago, IL",BNA,"Nashville, TN"
ORD,"Chicago, IL",LGA,"New York, NY"
ORD,"Chicago, IL",LAX,"Los Angeles, CA"
ORD,"Chicago, IL",BZN,"Bozeman, MT"
ORD,"Chicago, IL",BOS,"Boston, MA"
ORD,"Chicago, IL",PHX,"Phoenix, AZ"
ORD,"Chicago, IL",SJU,"San Juan, PR"
ORD,"Chicago, IL",SFO,"San Francisco, CA"
ORD,"Chicago, IL",AUS,"Austin, TX"
ORD,"Chicago, IL",SNA,"Santa Ana, CA"
ORD,"Chicago, IL",MCI,"Kansas City, MO"
ORD,"Chicago, IL",DCA,"Washington, DC"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",MCO,"Orlando, FL"
ORD,"Chicago, IL",GRR,"Grand Rapids, MI"
ORD,"Chicago, IL",OKC,"Oklahoma City, OK"
ORD,"Chicago, IL",SLC,"Salt Lake City, UT"
ORD,"Chicago, IL",DTW,"Detroit, MI"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",LGA,"New York, NY"
ORD,"Chicago, IL",CLE,"Cleveland, OH"
ORD,"Chicago, IL",DTW,"Detroit, MI"
ORD,"Chicago, IL",CVG,"Cincinnati, OH"
ORD,"Chicago, IL",CMH,"Columbus, OH"
ORD,"Chicago, IL",MVY,"Martha's Vineyard, MA"
ORD,"Chicago, IL",OMA,"Omaha, NE"
ORD,"Chicago, IL",ACK,"Nantucket, MA"
ORD,"Chicago, IL",JAX,"Jacksonville, FL"
ORD,"Chicago, IL",SYR,"Syracuse, NY"
ORD,"Chicago, IL",MSN,"Madison, WI"
ORD,"Chicago, IL",ORF,"Norfolk, VA"
ORD,"Chicago, IL",MEM,"Memphis, TN"
ORD,"Chicago, IL",IND,"Indianapolis, IN"
ORD,"Chicago, IL",RDU,"Raleigh/Durham, NC"
ORD,"Chicago, IL",PVD,"Providence, RI"
ORD,"Chicago, IL",MSY,"New Orleans, LA"
ORD,"Chicago, IL",PIT,"Pittsburgh, PA"
ORD,"Chicago, IL",HHH,"Hilton Head, SC"
ORD,"Chicago, IL",BDL,"Hartford, CT"
ORD,"Chicago, IL",BNA,"Nashville, TN"
ORD,"Chicago, IL",ATL,"Atlanta, GA"
ORD,"Chicago, IL",BOS,"Boston, MA"
ORD,"Chicago, IL",MCI,"Kansas City, MO"
ORD,"Chicago, IL",ICT,"Wichita, KS"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",PNS,"Pensacola, FL"
ORD,"Chicago, IL",BGR,"Bangor, ME"
ORD,"Chicago, IL",BTV,"Burlington, VT"
ORD,"Chicago, IL",SDF,"Louisville, KY"
ORD,"Chicago, IL",FSD,"Sioux Falls, SD"
ORD,"Chicago, IL",GRR,"Grand Rapids, MI"
ORD,"Chicago, IL",PWM,"Portland, ME"
ORD,"Chicago, IL",ALB,"Albany, NY"
ORD,"Chicago, IL",ILM,"Wilmington, NC"
ORD,"Chicago, IL",CLE,"Cleveland, OH"
ORD,"Chicago, IL",DTW,"Detroit, MI"
ORD,"Chicago, IL",CVG,"Cincinnati, OH"
ORD,"Chicago, IL",CMH,"Columbus, OH"
ORD,"Chicago, IL",OMA,"Omaha, NE"
ORD,"Chicago, IL",JAX,"Jacksonville, FL"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",MSN,"Madison, WI"
ORD,"Chicago, IL",IND,"Indianapolis, IN"
ORD,"Chicago, IL",PVD,"Providence, RI"
ORD,"Chicago, IL",MSY,"New Orleans, LA"
ORD,"Chicago, IL",PIT,"Pittsburgh, PA"
ORD,"Chicago, IL",HHH,"Hilton Head, SC"
ORD,"Chicago, IL",MCI,"Kansas City, MO"
ORD,"Chicago, IL",ICT,"Wichita, KS"
ORD,"Chicago, IL",PNS,"Pensacola, FL"
ORD,"Chicago, IL",SDF,"Louisville, KY"
ORD,"Chicago, IL",FSD,"Sioux Falls, SD"
ORD,"Chicago, IL",PIA,"Peoria, IL"
ORD,"Chicago, IL",BUF,"Buffalo, NY"
ORD,"Chicago, IL",LNK,"Lincoln, NE"
ORD,"Chicago, IL",TYS,"Knoxville, TN"
ORD,"Chicago, IL",CAE,"Columbia, SC"
ORD,"Chicago, IL",GSO,"Greensboro/High Point, NC"
ORD,"Chicago, IL",DAY,"Dayton, OH"
ORD,"Chicago, IL",OMA,"Omaha, NE"
ORD,"Chicago, IL",MDT,"Harrisburg, PA"
ORD,"Chicago, IL",AVL,"Asheville, NC"
ORD,"Chicago, IL",ABE,"Allentown/Bethlehem/Easton, PA"
ORD,"Chicago, IL",AVP,"Scranton/Wilkes-Barre, PA"
ORD,"Chicago, IL",CAK,"Akron, OH"
ORD,"Chicago, IL",CRW,"Charleston/Dunbar, WV"
ORD,"Chicago, IL",ECP,"Panama City, FL"
ORD,"Chicago, IL",FNT,"Flint, MI"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",CID,"Cedar Rapids/Iowa City, IA"
ORD,"Chicago, IL",SGF,"Springfield, MO"
ORD,"Chicago, IL",GRB,"Green Bay, WI"
ORD,"Chicago, IL",ATW,"Appleton, WI"
ORD,"Chicago, IL",FAR,"Fargo, ND"
ORD,"Chicago, IL",DLH,"Duluth, MN"
ORD,"Chicago, IL",MKE,"Milwaukee, WI"
ORD,"Chicago, IL",SCE,"State College, PA"
ORD,"Chicago, IL",MSN,"Madison, WI"
ORD,"Chicago, IL",MEM,"Memphis, TN"
ORD,"Chicago, IL",BHM,"Birmingham, AL"
ORD,"Chicago, IL",ROA,"Roanoke, VA"
ORD,"Chicago, IL",PVD,"Providence, RI"
ORD,"Chicago, IL",LEX,"Lexington, KY"
ORD,"Chicago, IL",ERI,"Erie, PA"
ORD,"Chicago, IL",ROC,"Rochester, NY"
ORD,"Chicago, IL",SDF,"Louisville, KY"
ORD,"Chicago, IL",FSD,"Sioux Falls, SD"
ORD,"Chicago, IL",TVC,"Traverse City, MI"
ORD,"Chicago, IL",DSM,"Des Moines, IA"
ORD,"Chicago, IL",PWM,"Portland, ME"
ORD,"Chicago, IL",SAV,"Savannah, GA"
ORD,"Chicago, IL",XNA,"Fayetteville, AR"
ORD,"Chicago, IL",CHA,"Chattanooga, TN"
ORD,"Chicago, IL",HSV,"Huntsville, AL"
ORD,"Chicago, IL",MLI,"Moline, IL"
ORD,"Chicago, IL",BOS,"Boston, MA"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",BOS,"Boston, MA"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",ASE,"Aspen, CO"
ORD,"Chicago, IL",CLE,"Cleveland, OH"
ORD,"Chicago, IL",BUF,"Buffalo, NY"
ORD,"Chicago, IL",VPS,"Valparaiso, FL"
ORD,"Chicago, IL",STL,"St. Louis, MO"
ORD,"Chicago, IL",SAT,"San Antonio, TX"
ORD,"Chicago, IL",IAH,"Houston, TX"
ORD,"Chicago, IL",EWR,"Newark, NJ"
ORD,"Chicago, IL",EYW,"Key West, FL"
ORD,"Chicago, IL",JAX,"Jacksonville, FL"
ORD,"Chicago, IL",BWI,"Baltimore, MD"
ORD,"Chicago, IL",JAC,"Jackson, WY"
ORD,"Chicago, IL",MYR,"Myrtle Beach, SC"
ORD,"Chicago, IL",RDU,"Raleigh/Durham, NC"
ORD,"Chicago, IL",PHL,"Philadelphia, PA"
ORD,"Chicago, IL",PVD,"Providence, RI"
ORD,"Chicago, IL",MSY,"New Orleans, LA"
ORD,"Chicago, IL",PIT,"Pittsburgh, PA"
ORD,"Chicago, IL",BDL,"Hartford, CT"
ORD,"Chicago, IL",BNA,"Nashville, TN"
ORD,"Chicago, IL",LGA,"New York, NY"
ORD,"Chicago, IL",ATL,"Atlanta, GA"
ORD,"Chicago, IL",TUS,"Tucson, AZ"
ORD,"Chicago, IL",DCA,"Washington, DC"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",GRR,"Grand Rapids, MI"
ORD,"Chicago, IL",PWM,"Portland, ME"
ORD,"Chicago, IL",STL,"St. Louis, MO"
ORD,"Chicago, IL",MKE,"Milwaukee, WI"
ORD,"Chicago, IL",PHL,"Philadelphia, PA"
ORD,"Chicago, IL",DCA,"Washington, DC"
ORD,"Chicago, IL",RIC,"Richmond, VA"
ORD,"Chicago, IL",EWR,"Newark, NJ"
ORD,"Chicago, IL",LAS,"Las Vegas, NV"
ORD,"Chicago, IL",CLT,"Charlotte, NC"
ORD,"Chicago, IL",PHL,"Philadelphia, PA"
ORD,"Chicago, IL",MSY,"New Orleans, LA"
ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",LGA,"New York, NY"
ORD,"Chicago, IL",LAX,"Los Angeles, CA"
ORD,"Chicago, IL",PHX,"Phoenix, AZ"
ORD,"Chicago, IL",RSW,"Fort Myers, FL"
ORD,"Chicago, IL",BUF,"Buffalo, NY"
ORD,"Chicago, IL",MIA,"Miami, FL"
ORD,"Chicago, IL",EWR,"Newark, NJ"
ORD,"Chicago, IL",DEN,"Denver, CO"
ORD,"Chicago, IL",LAS,"Las Vegas, NV"
ORD,"Chicago, IL",JAX,"Jacksonville, FL"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",PDX,"Portland, OR"
ORD,"Chicago, IL",CLT,"Charlotte, NC"
ORD,"Chicago, IL",PIT,"Pittsburgh, PA"
ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",LGA,"New York, NY"
ORD,"Chicago, IL",LAX,"Los Angeles, CA"
ORD,"Chicago, IL",FLL,"Fort Lauderdale, FL"
ORD,"Chicago, IL",BOS,"Boston, MA"
ORD,"Chicago, IL",PHX,"Phoenix, AZ"
ORD,"Chicago, IL",AUS,"Austin, TX"
ORD,"Chicago, IL",SNA,"Santa Ana, CA"
ORD,"Chicago, IL",TUS,"Tucson, AZ"
ORD,"Chicago, IL",DCA,"Washington, DC"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",RSW,"Fort Myers, FL"
ORD,"Chicago, IL",MCO,"Orlando, FL"
ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",MIA,"Miami, FL"
ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",LAX,"Los Angeles, CA"
ORD,"Chicago, IL",SAT,"San Antonio, TX"
ORD,"Chicago, IL",IAH,"Houston, TX"
ORD,"Chicago, IL",LAS,"Las Vegas, NV"
ORD,"Chicago, IL",MYR,"Myrtle Beach, SC"
ORD,"Chicago, IL",PHL,"Philadelphia, PA"
ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",LAX,"Los Angeles, CA"
ORD,"Chicago, IL",PHX,"Phoenix, AZ"
ORD,"Chicago, IL",ANC,"Anchorage, AK"
ORD,"Chicago, IL",CLE,"Cleveland, OH"
ORD,"Chicago, IL",PIA,"Peoria, IL"
ORD,"Chicago, IL",DTW,"Detroit, MI"
ORD,"Chicago, IL",CVG,"Cincinnati, OH"
ORD,"Chicago, IL",CMI,"Champaign/Urbana, IL"
ORD,"Chicago, IL",TYS,"Knoxville, TN"
ORD,"Chicago, IL",MHK,"Manhattan/Ft. Riley, KS"
ORD,"Chicago, IL",GSO,"Greensboro/High Point, NC"
ORD,"Chicago, IL",OMA,"Omaha, NE"
ORD,"Chicago, IL",TOL,"Toledo, OH"
ORD,"Chicago, IL",MDT,"Harrisburg, PA"
ORD,"Chicago, IL",ABE,"Allentown/Bethlehem/Easton, PA"
ORD,"Chicago, IL",AVP,"Scranton/Wilkes-Barre, PA"
ORD,"Chicago, IL",COU,"Columbia, MO"
ORD,"Chicago, IL",BWI,"Baltimore, MD"
ORD,"Chicago, IL",GSP,"Greer, SC"
ORD,"Chicago, IL",FNT,"Flint, MI"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",CID,"Cedar Rapids/Iowa City, IA"
ORD,"Chicago, IL",RST,"Rochester, MN"
ORD,"Chicago, IL",SGF,"Springfield, MO"
ORD,"Chicago, IL",LSE,"La Crosse, WI"
ORD,"Chicago, IL",CWA,"Mosinee, WI"
ORD,"Chicago, IL",GRB,"Green Bay, WI"
ORD,"Chicago, IL",ATW,"Appleton, WI"
ORD,"Chicago, IL",FAR,"Fargo, ND"
ORD,"Chicago, IL",MKE,"Milwaukee, WI"
ORD,"Chicago, IL",MSN,"Madison, WI"
ORD,"Chicago, IL",DBQ,"Dubuque, IA"
ORD,"Chicago, IL",IND,"Indianapolis, IN"
ORD,"Chicago, IL",BHM,"Birmingham, AL"
ORD,"Chicago, IL",LAN,"Lansing, MI"
ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",BNA,"Nashville, TN"
ORD,"Chicago, IL",TUL,"Tulsa, OK"
ORD,"Chicago, IL",MQT,"Marquette, MI"
ORD,"Chicago, IL",ALO,"Waterloo, IA"
ORD,"Chicago, IL",ICT,"Wichita, KS"
ORD,"Chicago, IL",RIC,"Richmond, VA"
ORD,"Chicago, IL",ROC,"Rochester, NY"
ORD,"Chicago, IL",SDF,"Louisville, KY"
ORD,"Chicago, IL",FSD,"Sioux Falls, SD"
ORD,"Chicago, IL",TVC,"Traverse City, MI"
ORD,"Chicago, IL",DSM,"Des Moines, IA"
ORD,"Chicago, IL",GRR,"Grand Rapids, MI"
ORD,"Chicago, IL",OKC,"Oklahoma City, OK"
ORD,"Chicago, IL",XNA,"Fayetteville, AR"
ORD,"Chicago, IL",AZO,"Kalamazoo, MI"
ORD,"Chicago, IL",BMI,"Bloomington/Normal, IL"
ORD,"Chicago, IL",HSV,"Huntsville, AL"
ORD,"Chicago, IL",MLI,"Moline, IL"
ORD,"Chicago, IL",DTW,"Detroit, MI"
ORD,"Chicago, IL",RAP,"Rapid City, SD"
ORD,"Chicago, IL",CVG,"Cincinnati, OH"
ORD,"Chicago, IL",BUF,"Buffalo, NY"
ORD,"Chicago, IL",VPS,"Valparaiso, FL"
ORD,"Chicago, IL",STL,"St. Louis, MO"
ORD,"Chicago, IL",BOI,"Boise, ID"
ORD,"Chicago, IL",TYS,"Knoxville, TN"
ORD,"Chicago, IL",IAH,"Houston, TX"
ORD,"Chicago, IL",CMH,"Columbus, OH"
ORD,"Chicago, IL",ELP,"El Paso, TX"
ORD,"Chicago, IL",OMA,"Omaha, NE"
ORD,"Chicago, IL",AVL,"Asheville, NC"
ORD,"Chicago, IL",JAX,"Jacksonville, FL"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",GRB,"Green Bay, WI"
ORD,"Chicago, IL",MKE,"Milwaukee, WI"
ORD,"Chicago, IL",MSN,"Madison, WI"
ORD,"Chicago, IL",BIL,"Billings, MT"
ORD,"Chicago, IL",IND,"Indianapolis, IN"
ORD,"Chicago, IL",BHM,"Birmingham, AL"
ORD,"Chicago, IL",PVD,"Providence, RI"
ORD,"Chicago, IL",TUL,"Tulsa, OK"
ORD,"Chicago, IL",ATL,"Atlanta, GA"
ORD,"Chicago, IL",BOS,"Boston, MA"
ORD,"Chicago, IL",AUS,"Austin, TX"
ORD,"Chicago, IL",SRQ,"Sarasota/Bradenton, FL"
ORD,"Chicago, IL",MCI,"Kansas City, MO"
ORD,"Chicago, IL",PNS,"Pensacola, FL"
ORD,"Chicago, IL",BTV,"Burlington, VT"
ORD,"Chicago, IL",CHS,"Charleston, SC"
ORD,"Chicago, IL",MHT,"Manchester, NH"
ORD,"Chicago, IL",ROC,"Rochester, NY"
ORD,"Chicago, IL",SDF,"Louisville, KY"
ORD,"Chicago, IL",FSD,"Sioux Falls, SD"
ORD,"Chicago, IL",TVC,"Traverse City, MI"
ORD,"Chicago, IL",DSM,"Des Moines, IA"
ORD,"Chicago, IL",GRR,"Grand Rapids, MI"
ORD,"Chicago, IL",PWM,"Portland, ME"
ORD,"Chicago, IL",SAV,"Savannah, GA"
ORD,"Chicago, IL",XNA,"Fayetteville, AR"
ORD,"Chicago, IL",LIT,"Little Rock, AR"
ORD,"Chicago, IL",DTW,"Detroit, MI"
ORD,"Chicago, IL",RAP,"Rapid City, SD"
ORD,"Chicago, IL",VPS,"Valparaiso, FL"
ORD,"Chicago, IL",BOI,"Boise, ID"
ORD,"Chicago, IL",TYS,"Knoxville, TN"
ORD,"Chicago, IL",CMH,"Columbus, OH"
ORD,"Chicago, IL",OMA,"Omaha, NE"
ORD,"Chicago, IL",AVL,"Asheville, NC"
ORD,"Chicago, IL",JAX,"Jacksonville, FL"
ORD,"Chicago, IL",GSP,"Greer, SC"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",CID,"Cedar Rapids/Iowa City, IA"
ORD,"Chicago, IL",GRB,"Green Bay, WI"
ORD,"Chicago, IL",MKE,"Milwaukee, WI"
ORD,"Chicago, IL",MSN,"Madison, WI"
ORD,"Chicago, IL",BIL,"Billings, MT"
ORD,"Chicago, IL",IND,"Indianapolis, IN"
ORD,"Chicago, IL",BNA,"Nashville, TN"
ORD,"Chicago, IL",BOS,"Boston, MA"
ORD,"Chicago, IL",MCI,"Kansas City, MO"
ORD,"Chicago, IL",ICT,"Wichita, KS"
ORD,"Chicago, IL",PNS,"Pensacola, FL"
ORD,"Chicago, IL",BGR,"Bangor, ME"
ORD,"Chicago, IL",BTV,"Burlington, VT"
ORD,"Chicago, IL",MHT,"Manchester, NH"
ORD,"Chicago, IL",ROC,"Rochester, NY"
ORD,"Chicago, IL",SDF,"Louisville, KY"
ORD,"Chicago, IL",FSD,"Sioux Falls, SD"
ORD,"Chicago, IL",TVC,"Traverse City, MI"
ORD,"Chicago, IL",DSM,"Des Moines, IA"
ORD,"Chicago, IL",GRR,"Grand Rapids, MI"
ORD,"Chicago, IL",XNA,"Fayetteville, AR"
ORD,"Chicago, IL",LIT,"Little Rock, AR"
ORD,"Chicago, IL",SEA,"Seattle, WA"
ORD,"Chicago, IL",SLC,"Salt Lake City, UT"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",LGA,"New York, NY"
ORD,"Chicago, IL",ATL,"Atlanta, GA"
ORD,"Chicago, IL",SLC,"Salt Lake City, UT"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",SEA,"Seattle, WA"
ORD,"Chicago, IL",ATL,"Atlanta, GA"
ORD,"Chicago, IL",SLC,"Salt Lake City, UT"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",ATL,"Atlanta, GA"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",LGA,"New York, NY"
ORD,"Chicago, IL",BOS,"Boston, MA"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",DTW,"Detroit, MI"
ORD,"Chicago, IL",BUF,"Buffalo, NY"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",CVG,"Cincinnati, OH"
ORD,"Chicago, IL",DAY,"Dayton, OH"
ORD,"Chicago, IL",TOL,"Toledo, OH"
ORD,"Chicago, IL",RIC,"Richmond, VA"
ORD,"Chicago, IL",ROC,"Rochester, NY"
ORD,"Chicago, IL",ALB,"Albany, NY"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",CMH,"Columbus, OH"
ORD,"Chicago, IL",MSP,"Minneapolis, MN"
ORD,"Chicago, IL",SEA,"Seattle, WA"
ORD,"Chicago, IL",ATL,"Atlanta, GA"
ORD,"Chicago, IL",SJC,"San Jose, CA"
ORD,"Chicago, IL",AFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",PHX,"Phoenix, AZ"
ORD,"Chicago, IL",TPA,"Tampa, FL"
ORD,"Chicago, IL",DEN,"Denver, CO"
ORD,"Chicago, IL",LAS,"Las Vegas, NV"
ORD,"Chicago, IL",BWI,"Baltimore, MD"
ORD,"Chicago, IL",MEM,"Memphis, TN"
ORD,"Chicago, IL",DAL,"Dallas, TX"
ORD,"Chicago, IL",BNA,"Nashville, TN"
ORD,"Chicago, IL",LAX,"Los Angeles, CA"
ORD,"Chicago, IL",FLL,"Fort Lauderdale, FL"
ORD,"Chicago, IL",PHX,"Phoenix, AZ"
ORD,"Chicago, IL",AUS,"Austin, TX"
ORD,"Chicago, IL",HDN,"Hayden, CO"
ORD,"Chicago, IL",RSW,"Fort Myers, FL"
ORD,"Chicago, IL",MCO,"Orlando, FL"
ORD,"Chicago, IL",ACK,"Nantucket, MA"
ORD,"Chicago, IL",MIA,"Miami, FL"
ORD,"Chicago, IL",MWH,"Moses Lake, WA"
ORD,"Chicago, IL",ANC,"Anchorage, AK"
ORD,"Chicago, IL",ANC,"Anchorage, AK"
ORD,"Chicago, IL",RIV,"Riverside, CA"
ORD,"Chicago, IL",ORD,"Chicago, IL"
ORD,"Chicago, IL",HNL,"Honolulu, HI"
ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX"
ORD,"Chicago, IL",LAX,"Los Angeles, CA"
ORD,"Chicago, IL",ANC,"Anchorage, AK"
ORD,"Chicago, IL",DOV,"Dover, DE"
ORD,"Chicago, IL",SUU,"Fairfield, CA"
ORD,"Chicago, IL",JFK,"New York, NY"
ORD,"Chicago, IL",MIA,"Miami, FL"
